[000] 19075.527815:      62072                0 
[003] 19075.528840:      95342                0 
[002] 19075.533770:      60044                0 
[001] 19075.533858:      62435                0 
[000] 19075.535732:      60685                0 
[002] 19075.547837:      64001                0 
[000] 19075.548507:      63454                0 
[001] 19075.551196:      55110                0 
[003] 19075.551760:      80794                0 
[001] 19075.560940:      45871                0 
[002] 19075.563386:      64001                0 
[003] 19075.564260:      55655                0 
[000] 19075.564719:      59137                0 
[001] 19075.564731:      48359                0 
[001] 19075.571641:      48359                0 
[000] 19075.574365:      49059                0 
[003] 19075.574647:      50887                0 
[000] 19075.578620:      48182                0 
[001] 19075.581913:      73246                0 
[003] 19075.583713:      48179                0 
[002] 19075.584494:      88844                0 
[000] 19075.584867:      53993                0 
[001] 19075.596663:      81820                0 
[002] 19075.598440:      61678                0 
[000] 19075.599391:      66272                0 
[003] 19075.599424:      51811                0 
[001] 19075.608375:      73635                0 
[003] 19075.608773:      47339                0 
[000] 19075.610033:      68116                0 
[002] 19075.612001:      57534                0 
[003] 19075.617658:      43782                0 
[000] 19075.624455:      64416                0 
[003] 19075.626217:      48682                0 
[002] 19075.630996:      54160                0 
[001] 19075.631076:      65347                0 
[000] 19075.634063:      53903                0 
[003] 19075.634291:      48566                0 
[002] 19075.637874:      44450                0 
[001] 19075.643046:      49193                0 
[002] 19075.644552:      48773                0 
[000] 19075.648022:      51440                0 
[003] 19075.650075:      48494                0 
[001] 19075.653310:      46745                0 
[002] 19075.654365:      49304                0 
[000] 19075.661204:      49521                0 
[003] 19075.662345:      48068                0 
[002] 19075.663383:      54249                0 
[001] 19075.664559:      43703                0 
[000] 19075.665231:      44046                0 
[001] 19075.673330:      43548                0 
[000] 19075.674210:      46695                0 
[003] 19075.678057:      51444                0 
[002] 19075.678114:      57481                0 
[000] 19075.680654:      58414                0 
[001] 19075.681138:      43686                0 
[001] 19075.683958:      47435                0 
[002] 19075.689321:      50765                0 
[000] 19075.689488:      65648                0 
[003] 19075.694080:      56214                0 
[001] 19075.694529:      56532                0 
[000] 19075.699859:      69934                0 
[002] 19075.701109:      48516                0 
[001] 19075.704387:      71634                0 
[001] 19075.713398:      68864                0 
[002] 19075.713593:      49320                0 
[003] 19075.713834:      49220                0 
[000] 19075.718457:      67262                0 
[003] 19075.722098:      37415                0 
[001] 19075.723991:      74908                0 
[002] 19075.724852:      46346                0 
[003] 19075.727875:      36180                0 
[002] 19075.732475:      40368                0 
[003] 19075.733282:      43115                0 
[001] 19075.734688:      69953                0 
[000] 19075.735684:      56380                0 
[000] 19075.744086:      43983                0 
[001] 19075.744479:      68318                0 
[002] 19075.744610:      46063                0 
[003] 19075.744683:      51673                0 
[000] 19075.753608:      46127                0 
[002] 19075.756776:      45623                0 
[001] 19075.758818:      63327                0 
[003] 19075.761686:      53630                0 
[000] 19075.763156:      46424                0 
[001] 19075.767249:      65646                0 
[002] 19075.768432:      43157                0 
[003] 19075.769175:      43955                0 
[000] 19075.771154:      44160                0 
[001] 19075.776704:      62480                0 
[003] 19075.776932:      47925                0 
[002] 19075.779153:      42019                0 
[000] 19075.781589:      50731                0 
[003] 19075.782528:      52731                0 
[001] 19075.785184:      66002                0 
[000] 19075.786606:      47493                0 
[002] 19075.787822:      41956                0 
[003] 19075.791490:      54851                0 
[000] 19075.795367:      54590                0 
[001] 19075.799575:      64143                0 
[003] 19075.801372:      62612                0 
[000] 19075.801417:      60838                0 
[002] 19075.802257:      42082                0 
[001] 19075.804584:      61584                0 
[002] 19075.814304:      40841                0 
[000] 19075.814504:      64928                0 
[003] 19075.814658:      59247                0 
[001] 19075.817746:      61876                0 
[002] 19075.824076:      39257                0 
[000] 19075.824695:      65913                0 
[003] 19075.827013:      59979                0 
[001] 19075.831357:      70645                0 
[003] 19075.839894:      52013                0 
[002] 19075.840654:      42581                0 
[001] 19075.841234:      62153                0 
[000] 19075.844732:      65161                0 
[001] 19075.850778:      57538                0 
[003] 19075.851229:      48946                0 
[002] 19075.854179:      55045                0 
[003] 19075.860979:      48054                0 
[000] 19075.861038:      49690                0 
[002] 19075.864562:      58320                0 
[001] 19075.864645:      59183                0 
[003] 19075.868032:      55787                0 
[000] 19075.868119:      40521                0 
[000] 19075.872788:      44675                0 
[003] 19075.874459:      55787                0 
[001] 19075.877043:      50069                0 
[002] 19075.880111:      55308                0 
[000] 19075.881517:      52123                0 
[001] 19075.883404:      49354                0 
[000] 19075.885720:      61938                0 
[003] 19075.888784:      87923                0 
[001] 19075.891391:      49317                0 
[002] 19075.892211:      46659                0 
[000] 19075.900675:      73698                0 
[001] 19075.901438:      59057                0 
[002] 19075.904249:      43997                0 
[000] 19075.905472:      71273                0 
[003] 19075.907823:      85063                0 
[001] 19075.911623:      58279                0 
[002] 19075.912552:      43444                0 
[000] 19075.916793:      79895                0 
[003] 19075.923462:      63504                0 
[002] 19075.924237:      58912                0 
[001] 19075.924264:      56157                0 
[000] 19075.930920:      89901                0 
[003] 19075.931227:      53918                0 
[002] 19075.934626:      70085                0 
[003] 19075.941191:      59096                0 
[001] 19075.941675:      54874                0 
[002] 19075.951103:      63450                0 
[003] 19075.951621:      56417                0 
[001] 19075.951967:      44334                0 
[000] 19075.952303:      84371                0 
[002] 19075.961078:      60759                0 
[003] 19075.961664:      53955                0 
[000] 19075.961805:      57548                0 
[001] 19075.963377:      42890                0 
[002] 19075.968154:      58352                0 
[001] 19075.968407:      39343                0 
[003] 19075.971008:      51283                0 
[000] 19075.972633:      56814                0 
[002] 19075.974907:      61779                0 
[001] 19075.980104:      48150                0 
[003] 19075.981011:      57994                0 
[002] 19075.981189:      65027                0 
[000] 19075.981866:      55587                0 
[002] 19075.985691:      80095                0 
[003] 19075.986058:      61130                0 
[000] 19075.991645:      56919                0 
[001] 19075.991889:      49603                0 
[003] 19075.994876:      63539                0 
[002] 19076.002063:      90060                0 
[000] 19076.002208:      60170                0 
[001] 19076.002655:      46394                0 
[003] 19076.005315:      70415                0 
[001] 19076.011413:      44462                0 
[000] 19076.013009:      50174                0 
[001] 19076.014788:      44462                0 
[002] 19076.021609:      88646                0 
[003] 19076.021609:      69673                0 
[000] 19076.022696:      53174                0 
[001] 19076.024838:      58893                0 
[002] 19076.031533:      65311                0 
[000] 19076.031730:      50609                0 
[003] 19076.033561:      61340                0 
[000] 19076.041655:      54242                0 
[002] 19076.043427:      66863                0 
[003] 19076.044362:      57945                0 
[001] 19076.044537:      77107                0 
[002] 19076.054613:      58593                0 
[000] 19076.054707:      54654                0 
[001] 19076.061590:      61586                0 
[003] 19076.061812:      52808                0 
[000] 19076.064435:      48275                0 
[002] 19076.064627:      59697                0 
[003] 19076.073279:      44753                0 
[000] 19076.073506:      43410                0 
[002] 19076.074018:      56309                0 
[001] 19076.074576:      52511                0 
[003] 19076.081704:      40438                0 
[002] 19076.081807:      57235                0 
[000] 19076.083060:      58638                0 
[001] 19076.086252:      46625                0 
[003] 19076.086786:      43494                0 
[002] 19076.087064:      61083                0 
[000] 19076.091637:      59814                0 
[003] 19076.094827:      47433                0 
[000] 19076.100392:      69111                0 
[002] 19076.104449:      68808                0 
[003] 19076.104609:      55942                0 
[001] 19076.108041:      45701                0 
[003] 19076.113338:      53177                0 
[000] 19076.113674:      62662                0 
[001] 19076.119502:      40564                0 
[002] 19076.121709:      63322                0 
[003] 19076.122805:      55334                0 
[000] 19076.123920:      58870                0 
[003] 19076.129281:      54843                0 
[001] 19076.131788:      45921                0 
[002] 19076.132786:      50741                0 
[000] 19076.134259:      57561                0 
[001] 19076.136415:      38610                0 
[003] 19076.142541:      65052                0 
[000] 19076.143145:      54374                0 
[002] 19076.143395:      50138                0 
[001] 19076.144357:      43098                0 
[001] 19076.153276:      49356                0 
[002] 19076.153584:      56520                0 
[000] 19076.155180:      57606                0 
[003] 19076.161650:      62048                0 
[001] 19076.161822:      55912                0 
[002] 19076.164702:      66798                0 
[000] 19076.164711:      50254                0 
[001] 19076.167980:      58078                0 
[003] 19076.171200:      45521                0 
[000] 19076.174177:      52231                0 
[003] 19076.174699:      48839                0 
[002] 19076.176798:      70822                0 
[003] 19076.183417:      49335                0 
[001] 19076.183522:      63711                0 
[002] 19076.184377:      65952                0 
[000] 19076.187303:      50009                0 
[003] 19076.191750:      59933                0 
[002] 19076.194682:      65638                0 
[000] 19076.195043:      49167                0 
[001] 19076.198028:      58646                0 
[000] 19076.201407:      51678                0 
[003] 19076.201513:      66135                0 
[001] 19076.204759:      51177                0 
[003] 19076.210605:      65985                0 
[000] 19076.211172:      52558                0 
[001] 19076.214207:      48849                0 
[002] 19076.214888:      72246                0 
[000] 19076.222459:      62682                0 
[003] 19076.222538:      70119                0 
[001] 19076.225538:      67970                0 
[002] 19076.232240:      53523                0 
[000] 19076.233899:      55192                0 
[001] 19076.234365:      61062                0 
[003] 19076.242304:      62213                0 
[002] 19076.243936:      44259                0 
[000] 19076.244643:      53465                0 
[001] 19076.244861:      61062                0 
[003] 19076.254435:      48867                0 
[000] 19076.254734:      52676                0 
[002] 19076.254982:      41439                0 
[002] 19076.263441:      37410                0 
[003] 19076.264531:      41218                0 
[000] 19076.265885:      53846                0 
[001] 19076.268594:      82847                0 
[002] 19076.271190:      36226                0 
[003] 19076.273665:      38614                0 
[000] 19076.276884:      48865                0 
[003] 19076.276986:      43403                0 
[002] 19076.281226:      51175                0 
[000] 19076.284422:      51499                0 
[002] 19076.286075:      52360                0 
[001] 19076.286296:      73078                0 
[003] 19076.286510:      49870                0 
[002] 19076.294587:      58465                0 
[003] 19076.294737:      59670                0 
[000] 19076.295174:      54122                0 
[001] 19076.303286:      59378                0 
[003] 19076.304498:      64916                0 
[000] 19076.311198:      59545                0 
[003] 19076.314616:      61219                0 
[001] 19076.315535:      54167                0 
[002] 19076.322966:      77132                0 
[000] 19076.324539:      59708                0 
[003] 19076.327705:      61104                0 
[002] 19076.333815:      49519                0 
[001] 19076.333998:      51899                0 
[000] 19076.337223:      59658                0 
[003] 19076.339654:      58219                0 
[001] 19076.343240:      42445                0 
[001] 19076.351151:      47270                0 
[002] 19076.352069:      48994                0 
[001] 19076.354570:      47270                0 
[000] 19076.361324:      74906                0 
[002] 19076.363584:      38872                0 
[003] 19076.364318:      54728                0 
[001] 19076.365031:      70614                0 
[002] 19076.366857:      36635                0 
[003] 19076.371338:      35623                0 
[000] 19076.374487:      64461                0 
[003] 19076.377128:      40492                0 
[002] 19076.377405:      38202                0 
[001] 19076.379737:      87346                0 
[003] 19076.382171:      41623                0 
[002] 19076.385344:      48701                0 
[000] 19076.387543:      57373                0 
[003] 19076.391412:      49313                0 
[002] 19076.396187:      49442                0 
[000] 19076.397483:      52272                0 
[001] 19076.400468:     120842                0 
[003] 19076.403254:      59732                0 
[000] 19076.405583:      47770                0 
[002] 19076.411025:      51446                0 
[001] 19076.415498:      86897                0 
[002] 19076.415771:      48319                0 
[000] 19076.416777:      60999                0 
[003] 19076.419720:      54339                0 
[000] 19076.427084:      57813                0 
[001] 19076.431380:      77200                0 
[003] 19076.431809:      45779                0 
[002] 19076.432257:      51950                0 
[000] 19076.437524:      54335                0 
[002] 19076.441124:      47588                0 
[003] 19076.441639:      42030                0 
[001] 19076.444214:      69667                0 
[001] 19076.451318:      61302                0 
[003] 19076.451664:      43700                0 
[002] 19076.451996:      48097                0 
[000] 19076.457212:      57339                0 
[003] 19076.462106:      41803                0 
[002] 19076.463562:      46909                0 
[001] 19076.463753:      65726                0 
[000] 19076.468391:      41907                0 
[002] 19076.471624:      42497                0 
[003] 19076.472646:      40754                0 
[001] 19076.473454:      62630                0 
[000] 19076.478224:      41529                0 
[003] 19076.481242:      44619                0 
[002] 19076.481666:      45866                0 
[001] 19076.483309:      60986                0 
[003] 19076.484492:      44619                0 
[000] 19076.488043:      42155                0 
[001] 19076.493402:      66589                0 
[002] 19076.493581:      46698                0 
[003] 19076.495748:      63156                0 
[000] 19076.497236:      41449                0 
[002] 19076.498169:      42841                0 
[000] 19076.504246:      42258                0 
[001] 19076.504378:      67617                0 
[002] 19076.506447:      50015                0 
[003] 19076.509961:      78769                0 
[000] 19076.513033:      41710                0 
[002] 19076.522136:      59263                0 
[001] 19076.523235:      64275                0 
[000] 19076.526386:      61065                0 
[003] 19076.530088:      94138                0 
[002] 19076.533863:      48298                0 
[000] 19076.541103:      56304                0 
[001] 19076.541195:      52005                0 
[003] 19076.547669:      98254                0 
[001] 19076.550945:      39876                0 
[002] 19076.556858:      45471                0 
[001] 19076.557032:      42113                0 
[000] 19076.557168:      58882                0 
[002] 19076.563741:      32641                0 
[003] 19076.564411:      75382                0 
[001] 19076.564548:      43820                0 
[000] 19076.570599:      55150                0 
[002] 19076.571394:      34914                0 
[001] 19076.574394:      51455                0 
[002] 19076.577282:      36204                0 
[003] 19076.577792:      77004                0 
[002] 19076.582215:      43137                0 
[001] 19076.583438:      61384                0 
[000] 19076.584150:      56770                0 
[002] 19076.591664:      47496                0 
[001] 19076.592949:      64067                0 
[003] 19076.595186:      84288                0 
[000] 19076.596351:      50464                0 
[002] 19076.598909:      56979                0 
[001] 19076.601943:      66140                0 
[000] 19076.607335:      47521                0 
[002] 19076.611168:      63161                0 
[001] 19076.615039:      69065                0 
[000] 19076.615577:      47521                0 
[002] 19076.618407:      62258                0 
[000] 19076.625369:      62959                0 
[003] 19076.626295:      92943                0 
[002] 19076.629307:      64760                0 
[001] 19076.631773:      68299                0 
[000] 19076.641224:      71011                0 
[003] 19076.641279:      55425                0 
[002] 19076.644348:      66469                0 
[001] 19076.646256:      53575                0 
[003] 19076.651685:      46070                0 
[002] 19076.655703:      53254                0 
[000] 19076.656434:      68694                0 
[003] 19076.660959:      45948                0 
[001] 19076.661410:      49758                0 
[002] 19076.664337:      52938                0 
[000] 19076.670240:      58194                0 
[001] 19076.671159:      40480                0 
[003] 19076.671557:      46921                0 
[002] 19076.673160:      55006                0 
[001] 19076.678357:      40284                0 
[002] 19076.681623:      58130                0 
[003] 19076.681864:      44495                0 
[000] 19076.682476:      51876                0 
[001] 19076.689590:      46637                0 
[002] 19076.690187:      60514                0 
[003] 19076.693675:      58288                0 
[001] 19076.694567:      59543                0 
[000] 19076.694615:      48679                0 
[002] 19076.699701:      62867                0 
[001] 19076.701311:      62407                0 
[003] 19076.704094:      62321                0 
[000] 19076.707808:      45715                0 
[001] 19076.712005:      73817                0 
[002] 19076.714649:      62831                0 
[000] 19076.718997:      45950                0 
[003] 19076.721476:      75892                0 
[001] 19076.724495:      80716                0 
[000] 19076.729380:      46345                0 
[002] 19076.738574:      58623                0 
[003] 19076.738652:      60546                0 
[000] 19076.741511:      45513                0 
[001] 19076.741909:      72781                0 
[002] 19076.744789:      40543                0 
[000] 19076.750131:      40571                0 
[003] 19076.751333:      53460                0 
[001] 19076.754371:      62268                0 
[000] 19076.758760:      43298                0 
[002] 19076.758964:      42397                0 
[002] 19076.763572:      41983                0 
[003] 19076.763741:      46843                0 
[001] 19076.768989:      63769                0 
[000] 19076.769656:      44402                0 
[002] 19076.770249:      38682                0 
[003] 19076.772021:      45016                0 
[001] 19076.778668:      65138                0 
[000] 19076.779581:      43156                0 
[002] 19076.781211:      53432                0 
[003] 19076.782559:      46316                0 
[001] 19076.784750:      73863                0 
[000] 19076.789475:      43145                0 
[003] 19076.790071:      46591                0 
[002] 19076.790855:      50813                0 
[001] 19076.794691:      75054                0 
[003] 19076.799390:      51266                0 
[000] 19076.800336:      42940                0 
[002] 19076.800665:      63097                0 
[000] 19076.805697:      46373                0 
[001] 19076.807982:      77198                0 
[003] 19076.809921:      51626                0 
[003] 19076.815034:      51821                0 
[000] 19076.819342:      51110                0 
[002] 19076.822696:      71197                0 
[001] 19076.823098:      71692                0 
[003] 19076.824209:      56627                0 
[000] 19076.826617:      54204                0 
[003] 19076.833864:      63035                0 
[002] 19076.839401:      51048                0 
[001] 19076.841293:      63858                0 
[000] 19076.843476:      54338                0 
[003] 19076.844243:      62702                0 
[000] 19076.850533:      47296                0 
[002] 19076.851208:      47522                0 
[001] 19076.853647:      49290                0 
[003] 19076.859674:      61357                0 
[000] 19076.861092:      48802                0 
[002] 19076.861170:      41428                0 
[001] 19076.864083:      45267                0 
[003] 19076.864570:      57771                0 
[002] 19076.870001:      39098                0 
[001] 19076.872072:      42075                0 
[000] 19076.872226:      51106                0 
[003] 19076.873995:      63918                0 
[002] 19076.881301:      42724                0 
[001] 19076.882200:      46261                0 
[003] 19076.882699:      71726                0 
[000] 19076.883051:      48331                0 
[001] 19076.890178:      42758                0 
[002] 19076.891001:      37571                0 
[000] 19076.894009:      47463                0 
[003] 19076.894805:      73874                0 
[001] 19076.894885:      51832                0 
[002] 19076.899796:      39917                0 
[001] 19076.901917:      55696                0 
[003] 19076.902172:      66887                0 
[002] 19076.904435:      39352                0 
[000] 19076.904768:      46326                0 
[003] 19076.911813:      73369                0 
[001] 19076.911896:      60731                0 
[002] 19076.914223:      42975                0 
[000] 19076.914550:      46326                0 
[002] 19076.923747:      49172                0 
[000] 19076.924568:      58072                0 
[001] 19076.925559:      68721                0 
[003] 19076.926940:      78333                0 
[002] 19076.932173:      48534                0 
[003] 19076.939886:      67910                0 
[000] 19076.941631:      58579                0 
[001] 19076.942259:      62952                0 
[002] 19076.943536:      49930                0 
[003] 19076.951775:      61125                0 
[002] 19076.951871:      47087                0 
[000] 19076.952433:      47620                0 
[001] 19076.954375:      51544                0 
[001] 19076.962375:      46748                0 
[000] 19076.962547:      45600                0 
[003] 19076.962730:      57189                0 
[002] 19076.963010:      50697                0 
[001] 19076.969842:      45967                0 
[002] 19076.971708:      53331                0 
[000] 19076.971984:      46499                0 
[003] 19076.972002:      51462                0 
[001] 19076.977061:      57750                0 
[003] 19076.981192:      54411                0 
[002] 19076.981923:      55953                0 
[000] 19076.982408:      46249                0 
[001] 19076.983952:      61514                0 
[003] 19076.989312:      56103                0 
[001] 19076.992344:      69090                0 
[000] 19076.992963:      46100                0 
[002] 19076.993212:      53266                0 
[003] 19076.995144:      61489                0 
[002] 19077.001438:      50232                0 
[001] 19077.001778:      73213                0 
[000] 19077.003109:      43498                0 
[003] 19077.004595:      57126                0 
[000] 19077.010937:      41145                0 
[002] 19077.012202:      53031                0 
[001] 19077.014212:      69299                0 
[003] 19077.016822:      71615                0 
[000] 19077.019668:      46410                0 
[002] 19077.022564:      50676                0 
[001] 19077.024639:      80967                0 
[003] 19077.027399:      72627                0 
[000] 19077.028539:      48303                0 
[002] 19077.033821:      49494                0 
[000] 19077.034517:      50027                0 
[003] 19077.035451:      64371                0 
[001] 19077.041369:      80540                0 
[000] 19077.043607:      50484                0 
[002] 19077.044830:      46301                0 
[003] 19077.053960:      67939                0 
[000] 19077.054199:      56955                0 
[002] 19077.058710:      47025                0 
[001] 19077.061184:      85674                0 
[000] 19077.064681:      56154                0 
[003] 19077.064786:      53079                0 
[002] 19077.065601:      44303                0 
[001] 19077.074157:      97364                0 
[002] 19077.074377:      46280                0 
[000] 19077.076501:      55470                0 
[003] 19077.076950:      50518                0 
[002] 19077.082858:      45429                0 
[000] 19077.085277:      52359                0 
[001] 19077.086749:     101864                0 
[003] 19077.090027:      51657                0 
[002] 19077.091366:      48235                0 
[002] 19077.098562:      54517                0 
[003] 19077.101258:      53657                0 
[002] 19077.104687:      59221                0 
[001] 19077.104694:     124338                0 
[003] 19077.111320:      56261                0 
[000] 19077.113823:      59554                0 
[002] 19077.114835:      59492                0 
[003] 19077.121369:      58659                0 
[000] 19077.124140:      47145                0 
[002] 19077.124913:      63729                0 
[001] 19077.125059:      92940                0 
[003] 19077.133417:      53720                0 
[002] 19077.141249:      61376                0 
[000] 19077.144241:      57153                0 
[003] 19077.144660:      48155                0 
[002] 19077.151457:      55112                0 
[003] 19077.153780:      48220                0 
[001] 19077.155979:      70172                0 
[003] 19077.161677:      47895                0 
[000] 19077.163108:      61514                0 
[002] 19077.163790:      57494                0 
[003] 19077.165105:      47895                0 
[001] 19077.171187:      53138                0 
[002] 19077.174371:      51245                0 
[003] 19077.174490:      68684                0 
[000] 19077.174606:      62982                0 
[001] 19077.177053:      49726                0 
[002] 19077.183353:      50475                0 
[001] 19077.184805:      50260                0 
[000] 19077.187677:      58470                0 
[002] 19077.191025:      47530                0 
[003] 19077.191458:      84896                0 
[001] 19077.198374:      57348                0 
[002] 19077.202500:      57705                0 
[000] 19077.204205:      53390                0 
[001] 19077.204752:      55249                0 
[002] 19077.207971:      54251                0 
[003] 19077.211137:     109329                0 
[000] 19077.212511:      55718                0 
[002] 19077.218887:      57718                0 
[001] 19077.223601:      59665                0 
[000] 19077.230218:      65604                0 
[002] 19077.230558:      65038                0 
[001] 19077.234448:      57647                0 
[002] 19077.237025:      63978                0 
[003] 19077.238513:     136501                0 
[000] 19077.242991:      54212                0 
[000] 19077.251444:      49823                0 
[003] 19077.251531:      82939                0 
[001] 19077.251713:      53105                0 
[002] 19077.253215:      67967                0 
[001] 19077.259348:      54428                0 
[002] 19077.261576:      57918                0 
[000] 19077.262106:      53085                0 
[003] 19077.265502:      70032                0 
[002] 19077.266172:      57798                0 
[001] 19077.272491:      55338                0 
[003] 19077.274196:      61148                0 
[002] 19077.274714:      63806                0 
[000] 19077.280693:      50261                0 
[002] 19077.282305:      75115                0 
[003] 19077.283601:      60739                0 
[001] 19077.285778:      54067                0 
[002] 19077.290059:      78098                0 
[000] 19077.290172:      51189                0 
[003] 19077.292272:      64157                0 
[000] 19077.300862:      52933                0 
[002] 19077.301197:      94562                0 
[001] 19077.301273:      48403                0 
[003] 19077.301678:      65536                0 
[000] 19077.307854:      54303                0 
[002] 19077.308399:      88364                0 
[003] 19077.310524:      65774                0 
[001] 19077.311110:      41343                0 
[002] 19077.320949:      94471                0 
[001] 19077.321272:      40037                0 
[000] 19077.324442:      60194                0 
[001] 19077.331050:      41362                0 
[003] 19077.331795:      72468                0 
[002] 19077.334277:      92638                0 
[000] 19077.335378:      56846                0 
[001] 19077.340640:      44956                0 
[003] 19077.341634:      50834                0 
[000] 19077.344345:      51604                0 
[003] 19077.351552:      48270                0 
[002] 19077.353043:      84653                0 
[000] 19077.354352:      53795                0 
[001] 19077.356422:      38350                0 
[003] 19077.361327:      48628                0 
[000] 19077.364221:      56831                0 
[001] 19077.365063:      35145                0 
[003] 19077.365748:      48659                0 
[001] 19077.373248:      35660                0 
[000] 19077.373942:      54985                0 
[002] 19077.376942:      56569                0 
[001] 19077.379545:      38112                0 
[000] 19077.381785:      59712                0 
[001] 19077.390446:      38922                0 
[003] 19077.391607:      56468                0 
[000] 19077.393140:      68272                0 
[002] 19077.393929:      55849                0 
[001] 19077.394539:      43534                0 
[003] 19077.403779:      55011                0 
[001] 19077.405337:      47065                0 
[002] 19077.405607:      49286                0 
[000] 19077.408017:      74760                0 
[003] 19077.411329:      50071                0 
[002] 19077.419773:      43861                0 
[001] 19077.420949:      55414                0 
[003] 19077.422231:      53996                0 
[002] 19077.427019:      38528                0 
[000] 19077.427668:      71950                0 
[002] 19077.433391:      38241                0 
[003] 19077.434393:      52989                0 
[001] 19077.435839:      75715                0 
[003] 19077.444382:      48461                0 
[002] 19077.447686:      43830                0 
[000] 19077.447720:      55932                0 
[003] 19077.454610:      46959                0 
[000] 19077.456269:      42877                0 
[001] 19077.457560:      79798                0 
[002] 19077.458693:      42665                0 
[002] 19077.464711:      42638                0 
[000] 19077.466816:      43915                0 
[003] 19077.467141:      46405                0 
[001] 19077.472651:      76699                0 
[002] 19077.473314:      42549                0 
[000] 19077.475969:      44178                0 
[002] 19077.476712:      50425                0 
[003] 19077.477365:      41421                0 
[000] 19077.482825:      44170                0 
[002] 19077.483129:      58093                0 
[003] 19077.490923:      40843                0 
[001] 19077.491268:      82823                0 
[000] 19077.492660:      48021                0 
[002] 19077.494791:      75583                0 
[003] 19077.496847:      41525                0 
[001] 19077.501171:      79757                0 
[000] 19077.501924:      50190                0 
[003] 19077.502876:      43179                0 
[000] 19077.507061:      51220                0 
[003] 19077.510424:      44984                0 
[001] 19077.511454:      76024                0 
[002] 19077.511851:      72494                0 
[000] 19077.516806:      52782                0 
[003] 19077.517795:      56478                0 
[002] 19077.524334:      61454                0 
[001] 19077.527175:      75068                0 
[000] 19077.530722:      62036                0 
[003] 19077.531770:      62692                0 
[000] 19077.534766:      57429                0 
[002] 19077.539691:      57461                0 
[003] 19077.543462:      56284                0 
[000] 19077.544596:      56008                0 
[001] 19077.554789:      68263                0 
[002] 19077.557244:      48086                0 
[000] 19077.558295:      67553                0 
[003] 19077.560426:      51042                0 
[002] 19077.564604:      40081                0 
[001] 19077.564849:      41312                0 
[003] 19077.566869:      44131                0 
[001] 19077.573227:      37643                0 
[000] 19077.574001:      64948                0 
[002] 19077.574258:      39239                0 
[003] 19077.574758:      46474                0 
[001] 19077.581232:      41577                0 
[002] 19077.581937:      42065                0 
[003] 19077.583503:      51787                0 
[000] 19077.586620:      55259                0 
[001] 19077.588414:      42998                0 
[002] 19077.588541:      47666                0 
[002] 19077.594539:      49390                0 
[001] 19077.597265:      46512                0 
[003] 19077.597372:      54772                0 
[000] 19077.598752:      50829                0 
[002] 19077.605678:      74276                0 
[000] 19077.609030:      48945                0 
[003] 19077.610666:      50500                0 
[001] 19077.612402:      51732                0 
[002] 19077.614574:      80320                0 
[003] 19077.615239:      44032                0 
[000] 19077.621366:      57984                0 
[001] 19077.621797:      42535                0 
[003] 19077.626561:      44377                0 
[000] 19077.632616:      51948                0 
[001] 19077.633419:      42763                0 
[002] 19077.634422:     103062                0 
[003] 19077.641301:      51885                0 
[000] 19077.641816:      50190                0 
[001] 19077.646515:      40522                0 
[000] 19077.651227:      59457                0 
[003] 19077.652300:      45543                0 
[002] 19077.653850:      80945                0 
[001] 19077.654817:      34718                0 
[000] 19077.658613:      69743                0 
[003] 19077.663296:      42837                0 
[001] 19077.663607:      40681                0 
[002] 19077.665120:      63443                0 
[001] 19077.672332:      36987                0 
[002] 19077.674199:      54629                0 
[003] 19077.674306:      44642                0 
[000] 19077.677386:      77834                0 
[001] 19077.677924:      41164                0 
[002] 19077.681734:      61121                0 
[003] 19077.683157:      54857                0 
[001] 19077.691263:      41841                0 
[000] 19077.691663:      62336                0 
[003] 19077.691666:      55236                0 
[002] 19077.693889:      61417                0 
[001] 19077.698710:      43314                0 
[002] 19077.700052:      59050                0 
[003] 19077.704159:      59398                0 
[000] 19077.704430:      54558                0 
[001] 19077.704771:      45653                0 
[000] 19077.713480:      49389                0 
[003] 19077.714108:      55823                0 
[002] 19077.714680:      67721                0 
[001] 19077.718945:      48794                0 
[000] 19077.721560:      49389                0 
[003] 19077.725529:      54229                0 
[003] 19077.733332:      53086                0 
[000] 19077.734370:      73220                0 
[001] 19077.738513:      51482                0 
[002] 19077.739231:      62946                0 
[003] 19077.748702:      55789                0 
[001] 19077.748928:      37216                0 
[000] 19077.750324:      76812                0 
[003] 19077.759007:      50223                0 
[001] 19077.761178:      34378                0 
[002] 19077.761568:      44439                0 
[000] 19077.762339:      70148                0 
[001] 19077.764604:      33570                0 
[003] 19077.770026:      52933                0 
[002] 19077.771634:      39350                0 
[001] 19077.773701:      36637                0 
[001] 19077.778990:      47757                0 
[002] 19077.780329:      47202                0 
[003] 19077.781354:      52933                0 
[000] 19077.782446:      84021                0 
[001] 19077.783684:      52282                0 
[002] 19077.789492:      46905                0 
[001] 19077.791392:      66408                0 
[003] 19077.794765:      64071                0 
[000] 19077.799370:      63823                0 
[002] 19077.801531:      49795                0 
[001] 19077.804589:      79081                0 
[000] 19077.809396:      55398                0 
[002] 19077.811480:      46348                0 
[003] 19077.811971:      67516                0 
[001] 19077.815198:      70244                0 
[000] 19077.816050:      52129                0 
[002] 19077.821598:      40684                0 
[001] 19077.824386:      71412                0 
[000] 19077.830601:      56562                0 
[002] 19077.831162:      40780                0 
[002] 19077.834116:      42409                0 
