[003] 15376.116088:      70285                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.119515:      80694                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.119822:      38281                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.121995:      53403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.127768:      79379                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.129539:      45822                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.129911:      38406                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.133444:      62192                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.140277:      38286                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.140405:      76890                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.140957:      49033                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.142223:      50833                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.150827:      46249                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.151313:      36998                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.153182:      54679                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.156116:      33912                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.158436:      51922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.160845:      48303                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.160866:      85134                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.170009:      46845                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.172437:      36338                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.173122:      57811                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.177678:      61623                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.180867:      48379                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.186246:      54662                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.187148:      45372                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.187703:      50397                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.187816:      35034                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.194059:      51826                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.195847:      30710                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.195976:      49303                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.197633:      49907                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.201859:      30301                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.202936:      50338                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.204003:      52677                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.204333:      48233                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.208401:      34587                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.211011:      52243                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.211270:      55701                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.214309:      50649                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.217186:      40893                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.221208:      60619                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.221282:      68178                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.223102:      48634                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.227168:      44185                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.230848:      57151                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.235636:      64044                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.237142:      44607                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.237856:      50341                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.240369:      63389                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.241100:      57015                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.247729:      44843                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.250057:      67246                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.250755:      44505                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.256181:      58893                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.256210:      65208                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.257621:      45517                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.261565:      43922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.267607:      58149                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.271013:      45228                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.273477:      69651                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.280383:      55722                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
