[-01]  9164.864792:      25470                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.865795:      25474                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.866791:      25461                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.867793:      25456                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.868787:      25473                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.869815:      25472                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.870802:      25494                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.871804:      25412                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.872807:      25458                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.873810:      25454                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.874811:      25450                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.875809:      25445                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.876813:      25445                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.877818:      25454                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.878813:      25447                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.879814:      25436                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.880821:      25456                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.881831:      25456                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.882827:      25439                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.883824:      25412                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.884825:      25429                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.885838:      25441                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.886832:      25440                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.887827:      25406                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.888824:      25426                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.889831:      25446                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.890827:      25460                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.891836:      25443                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.892835:      25460                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.893837:      25436                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.894841:      25441                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.895840:      25440                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.896835:      25432                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.897840:      25439                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.898832:      25457                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.899835:      25447                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.900836:      25477                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.901847:      25472                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.902842:      25473                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.903841:      25441                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.904846:      25462                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.905862:      25469                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.906845:      25456                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.907845:      25413                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.908843:      25468                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.909849:      25474                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.910847:      25484                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
